,Papel,Tipo,Empresa,Setor,Subsetor,Cotação,Data últ cot,Min 52 sem,Max 52 sem,Vol $ méd (2m),Valor de mercado,Valor da firma,Últ balanço processado,Nro. Ações,P/L,P/VP,P/EBIT,PSR,P/Ativos,P/Cap. Giro,P/Ativ Circ Liq,Div. Yield,EV / EBITDA,EV / EBIT,Cres. Rec (5a),LPA,VPA,Marg. Bruta,Marg. EBIT,Marg. Líquida,EBIT / Ativo,ROIC,ROE,Liquidez Corr,Div Br/ Patrim,Giro Ativos,Ativo,Disponibilidades,Ativo Circulante,Dív. Bruta,Dív. Líquida,Patrim. Líq,Cart. de Crédito,Depósitos
0,AALR3,ON NM,ALLIAR ON NM,Análises e Diagnósticos,Análises e Diagnósticos,11.43,28/05/2021,8.63,13.25,10001300,1352090000,1915080000,31/03/2021,118293000,-20.61,1.13,62.77,1.38,0.53,23.34,-1.80,"0,0%",13.49,88.90,"-1,1%",-0.55,10.15,"21,4%","2,2%","-6,1%","0,8%","1,0%","-5,5%",1.11,0.66,0.38,2569670000,228654000,580437000,791650000,562996000,1201020000,0,0
1,ABCB4,PN N2,ABC Brasil PN N2,Intermediários Financeiros,Bancos,16.93,28/05/2021,11.23,16.93,11080100,3827710000,0,31/03/2021,226090000,10.53,0.87,0,0,0,0,0,"4,1%",0,0,"-16,3%",1.61,19.43,0,0,"0,0%","0,0%",0,"8,3%",0,0,0,48637100000,0,0,0,0,4391950000,0,0
2,ABEV3,ON,AMBEV S/A ON,Bebidas,Cervejas e Refrigerantes,17.85,28/05/2021,11.71,17.85,332839000,280945000000,266637000000,31/03/2021,15739200000,21.76,3.42,19.06,4.50,2.11,54.25,-22.07,"2,7%",13.48,18.09,"7,5%",0.82,5.21,"52,9%","23,6%","21,2%","11,1%","15,6%","15,7%",1.16,0.06,0.47,133418000000,19335700000,37059900000,5027160000,-14308500000,82044100000,0,0
3,ADHM3,ON,ADVANCED-DH ON,0,0,1.56,28/12/2020,1.07,3.24,2064,25440500,25440500,30/09/2019,16308000,-4.09,-1.29,-5.69,770.92,105.13,-1.43,-1.27,"0,0%",-5.81,-5.69,"43,5%",-0.38,-1.21,"100,0%","-13.548,5%","-18.860,6%","-1.847,5%","521,7%","31,5%",0.00,0,0.14,242000,0,23000,0,0,-19776000,0,0
4,AERI3,ON NM,AERIS ON NM,Máquinas e Equipamentos,Máq. e Equip. Industriais,9.10,28/05/2021,6.15,13.13,34218200,6972540000,7621030000,31/03/2021,766213000,0.00,7.04,0,0,2.51,5.90,64.79,"0,0%",0,0,0,0.00,1.29,0,0,0,"0,0%",0,0,2.65,1.48,0,2777570000,821209000,1895330000,1469700000,648488000,989867000,0,0
5,AFLT3,ON,AFLUENTE T ON,Energia Elétrica,Energia Elétrica,9.38,28/05/2021,7.24,10.46,24273,591737000,557281000,31/03/2021,63085000,31.34,3.06,30.01,16.49,2.80,10.75,14.20,"12,4%",28.05,28.26,"7,9%",0.30,3.07,"67,6%","55,0%","52,6%","9,3%","11,3%","9,8%",13.16,0.00,0.17,211451000,35144000,59584000,688000,-34456000,193540000,0,0
6,AGRO3,ON NM,BRASILAGRO ON NM,Agropecuária,Agricultura,31.50,28/05/2021,18.50,36.13,36587700,3224880000,3509110000,31/03/2021,102377000,11.33,1.86,8.76,3.08,1.13,7.01,36.63,"1,4%",11.39,9.53,"63,5%",2.78,16.91,"41,5%","35,2%","21,4%","12,9%","15,7%","16,4%",1.61,0.39,0.37,2859940000,387163000,1216500000,671395000,284232000,1731490000,0,0
7,AHEB3,ON,PARQUE ANHEMBI ON,Viagens e Lazer,Produção de Eventos e Shows,22.99,28/05/2021,20.00,32.20,7077,196427000,180556000,31/03/2021,8544000,-4.17,-7.84,-5.53,1.07,0.70,-3.48,-0.80,"0,0%",-6.59,-5.08,"53,5%",-5.51,-2.93,"19,2%","-19,3%","-25,6%","-12,6%","-14,1%","187,9%",0.52,0,0.65,281479000,15871000,61880000,0,-15871000,-25048000,0,0
8,AHEB5,PNA,PARQUE ANHEMBI PNA,Viagens e Lazer,Produção de Eventos e Shows,20.21,27/05/2021,16.82,25.50,695,172674000,156803000,31/03/2021,8544000,-3.67,-6.89,-4.86,0.94,0.61,-3.06,-0.71,"0,0%",-5.72,-4.41,"53,5%",-5.51,-2.93,"19,2%","-19,3%","-25,6%","-12,6%","-14,1%","187,9%",0.52,0,0.65,281479000,15871000,61880000,0,-15871000,-25048000,0,0
9,AHEB6,PNB,PARQUE ANHEMBI PNB,Viagens e Lazer,Produção de Eventos e Shows,30.00,14/05/2021,19.61,31.00,540,256320000,240449000,31/03/2021,8544000,-5.45,-10.23,-7.22,1.39,0.91,-4.54,-1.05,"0,0%",-8.78,-6.77,"53,5%",-5.51,-2.93,"19,2%","-19,3%","-25,6%","-12,6%","-14,1%","187,9%",0.52,0,0.65,281479000,15871000,61880000,0,-15871000,-25048000,0,0
10,ALPA3,ON N1,ALPARGATAS ON N1,"Tecidos, Vestuário e Calçados",Calçados,40.48,28/05/2021,20.92,41.46,156439,23804700000,23119200000,31/03/2021,588062000,96.99,7.74,36.95,6.77,4.91,16.12,23.69,"0,0%",28.80,35.89,"-2,6%",0.42,5.23,"53,2%","18,3%","6,5%","13,3%","18,3%","8,0%",2.19,0.08,0.73,4846670000,929922000,2714060000,244418000,-685504000,3074270000,0,0
11,ALPA4,PN N1,ALPARGATAS PN N1,"Tecidos, Vestuário e Calçados",Calçados,47.03,28/05/2021,24.83,47.27,74978800,27656600000,26971100000,31/03/2021,588062000,112.69,9.00,42.93,7.86,5.71,18.73,27.53,"0,0%",33.59,41.87,"-2,6%",0.42,5.23,"53,2%","18,3%","6,5%","13,3%","18,3%","8,0%",2.19,0.08,0.73,4846670000,929922000,2714060000,244418000,-685504000,3074270000,0,0
12,ALPK3,ON NM,ESTAPAR ON NM,Serviços Diversos,Serviços Diversos,8.25,28/05/2021,7.15,10.47,379236,1598610000,3051110000,31/03/2021,193771000,-7.60,2.60,32.26,2.80,0.59,-3.20,-0.86,"0,0%",9.94,61.56,0,-1.09,3.17,"24,1%","8,7%","-36,7%","1,8%","2,0%","-34,2%",0.32,2.54,0.21,2730940000,105320000,239067000,1557820000,1452500000,613948000,0,0
13,ALSO3,ON,ALIANSCSONAE ON,Exploração de Imóveis,Exploração de Imóveis,30.03,28/05/2021,22.07,30.86,41228300,7981160000,8562660000,31/03/2021,265773000,74.56,1.21,26.47,10.43,0.73,5.73,-5.73,"0,8%",17.57,28.39,"28,3%",0.40,24.80,"65,0%","39,4%","17,8%","2,8%","3,2%","1,6%",4.32,0.30,0.07,10863500000,1411200000,1811990000,1992700000,581500000,6589880000,0,0
14,ALUP11,UNT N2,ALUPAR UNT N2,Energia Elétrica,Energia Elétrica,27.14,28/05/2021,22.09,27.73,27360600,7953020000,15215800000,31/03/2021,879111000,7.32,1.31,2.09,1.22,0.34,4.78,-0.80,"3,1%",3.85,3.99,"49,1%",3.71,20.79,"60,2%","58,5%","35,8%","16,2%","17,8%","17,8%",1.71,1.50,0.28,23534000000,1891380000,4024300000,9154200000,7262830000,6091770000,0,0
15,ALUP3,ON N2,ALUPAR ON N2,Energia Elétrica,Energia Elétrica,8.95,28/05/2021,7.64,9.90,204813,7868040000,15130900000,31/03/2021,879111000,7.24,1.29,2.06,1.21,0.33,4.73,-0.79,"3,1%",3.83,3.97,"49,1%",1.24,6.93,"60,2%","58,5%","35,8%","16,2%","17,8%","17,8%",1.71,1.50,0.28,23534000000,1891380000,4024300000,9154200000,7262830000,6091770000,0,0
16,ALUP4,PN N2,ALUPAR PN N2,Energia Elétrica,Energia Elétrica,9.11,28/05/2021,6.66,9.40,256178,8008700000,15271500000,31/03/2021,879111000,7.37,1.31,2.10,1.23,0.34,4.81,-0.81,"3,1%",3.86,4.00,"49,1%",1.24,6.93,"60,2%","58,5%","35,8%","16,2%","17,8%","17,8%",1.71,1.50,0.28,23534000000,1891380000,4024300000,9154200000,7262830000,6091770000,0,0
17,AMAR3,ON NM,LOJAS MARISA ON NM,Comércio,"Tecidos, Vestuário e Calçados",7.37,28/05/2021,5.06,9.39,44919500,1928490000,3127210000,31/03/2021,261667000,-5.10,2.04,37.19,0.97,0.59,7.61,-2.84,"0,0%",9.14,60.30,"-7,1%",-1.45,3.61,"39,4%","2,6%","-13,7%","1,6%","2,0%","-40,0%",1.18,1.56,0.60,3278730000,274338000,1654240000,1473060000,1198720000,945580000,0,0
18,AMBP3,ON NM,AMBIPAR ON NM,Água e Saneamento,Água e Saneamento,31.10,28/05/2021,20.93,32.03,11050100,3512310000,3318430000,31/03/2021,112936000,52.57,2.83,24.36,4.28,1.80,6.85,19.31,"0,3%",14.79,23.02,0,0.59,10.98,"21,9%","17,6%","8,6%","7,4%","10,2%","5,4%",2.58,0.25,0.42,1946970000,498173000,836562000,304291000,-193882000,1239960000,0,0
19,ANIM3,ON NM,ANIMA ON NM,Diversos,Serviços Educacionais,12.61,28/05/2021,7.33,12.87,24918000,5092790000,5328880000,31/03/2021,403869000,170.87,1.99,20.38,3.40,1.02,3.73,-9.46,"0,0%",13.02,21.32,"10,6%",0.07,6.34,"52,2%","16,7%","2,0%","5,0%","6,7%","1,2%",3.76,0.57,0.30,4982400000,1223390000,1860920000,1459480000,236094000,2560160000,0,0
20,APER3,ON,ALPER S.A. ON,Previdência e Seguros,Corretoras de Seguros,51.98,28/05/2021,17.86,60.48,5629070,791759000,0,31/03/2021,15232000,0.00,2.74,2275.17,0,1.77,0,0,"0,1%",0,0,"-1,1%",0.00,18.95,0,0,0,"0,1%",0,0,0,0,0,447094000,0,0,0,0,288639000,0,0
21,ARZZ3,ON NM,AREZZO CO ON NM,Comércio,"Tecidos, Vestuário e Calçados",89.03,28/05/2021,41.69,89.03,53730500,8870150000,8963290000,31/03/2021,99631000,169.05,6.47,100.80,5.17,3.13,16.44,150.50,"0,6%",51.61,101.86,"8,0%",0.53,13.76,"48,5%","5,1%","3,1%","3,1%","4,7%","3,8%",1.55,0.48,0.60,2835630000,570746000,1523160000,663892000,93146000,1371410000,0,0
22,ASAI3,ON NM,ASSAI ON NM,Comércio e Distribuição,Alimentos,89.09,28/05/2021,68.23,89.21,123295000,23907400000,28715400000,31/03/2021,268352000,15.54,15.04,9.63,0.73,1.36,-146.67,-2.67,"0,4%",10.03,11.56,0,5.73,5.93,"15,2%","7,6%","5,1%","14,1%","23,1%","96,7%",0.98,4.76,1.85,17616000000,2764000000,7085000000,7572000000,4808000000,1590000000,0,0
23,ATMP3,ON,ATMASA ON,Serviços Diversos,Serviços Diversos,9.00,28/05/2021,2.24,12.53,1809900,223092000,495165000,31/03/2021,24788000,-1.38,1.68,-6.32,0.23,0.13,-0.56,-0.17,"0,0%",5.15,-14.02,"-18,8%",-6.54,5.35,"5,5%","-3,6%","-16,7%","-2,0%","-2,3%","-122,2%",0.48,2.30,0.55,1770710000,33476000,361169000,305549000,272073000,132675000,0,0
